duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity_class,energy_loudness,energy_valence,loudness_valence,danceability_energy,acousticness_speechiness,instr_speech_ratio,duration_per_bpm,vocal_intensity,energy_danceability_ratio
78240,0.538,0.512,-8.697,0.0638,0.947,1.42e-05,0.273,0.855,52.751,1,-4.452864,0.43776,-7.435934999999999,0.27545600000000003,0.060418599999999996,0.0002225356527190096,1483.1946313813958,-0.5548685999999999,0.9516551736956562
248511,0.465,0.613,-6.424,0.0354,0.0176,0.0314,0.0735,0.372,114.989,2,-3.9379120000000003,0.228036,-2.3897280000000003,0.285045,0.00062304,0.8867551539113243,2161.1719381853914,-0.22740960000000002,1.3182512204038621
229907,0.739,0.907,-3.839,0.0303,0.361,0.0,0.703,0.968,113.051,3,-3.481973,0.877976,-3.7161519999999997,0.670273,0.0109383,0.0,2033.6573758746051,-0.1163217,1.227317627636974
151786,0.342,0.992,-3.616,0.105,0.00254,3.32e-06,0.677,0.629,172.891,3,-3.587072,0.623968,-2.274464,0.339264,0.00026670000000000003,3.1616036567945913e-05,877.9288684778271,-0.37968,2.900499985380544
281209,0.324,0.414,-8.541,0.0309,0.655,0.0275,0.0932,0.201,128.78,3,-3.535974,0.083214,-1.716741,0.134136,0.0202395,0.8896797153024911,2183.6387637831963,-0.2639169,1.2777383414092156
535720,0.358,0.427,-9.18,0.0296,0.0976,1.07e-05,0.0849,0.0694,145.891,3,-3.91986,0.029633800000000002,-0.637092,0.152866,0.0028889600000000003,0.00036136440391759537,3672.05653535859,-0.271728,1.192704114410212
533109,0.677,0.946,-9.972,0.0516,0.000187,0.875,0.111,0.388,132.0,1,-9.433511999999999,0.367048,-3.869136,0.640442,9.649199999999999e-06,16.954078666925014,4038.7045454545455,-0.5145552,1.3973205713357262
234520,0.696,0.623,-5.883,0.0352,0.649,0.0,0.0916,0.947,132.03,2,-3.665109,0.589981,-5.571200999999999,0.433608,0.022844800000000002,0.0,1776.262970536999,-0.2070816,0.89510208186664
249533,0.339,0.625,-8.57,0.028,0.056,0.000101,0.229,0.334,104.679,1,-5.35625,0.20875000000000002,-2.8623800000000004,0.211875,0.0015680000000000002,0.003605855051767226,2383.792355677834,-0.23996,1.8436034335270344
66913,0.711,0.728,-3.977,0.335,0.00631,0.00109,0.0887,0.461,164.871,3,-2.895256,0.335608,-1.833397,0.517608,0.00211385,0.0032536342198740335,405.85063473867444,-1.332295,1.023895585153514
229253,0.627,0.564,-9.525,0.0595,0.183,0.0,0.255,0.852,157.882,3,-5.3721,0.48052799999999996,-8.1153,0.35362799999999994,0.010888499999999999,0.0,1452.05279892578,-0.5667375,0.8995071848933829
641584,0.891,0.511,-9.948,0.0937,0.00129,0.94,0.332,0.103,123.058,2,-5.0834280000000005,0.052633,-1.0246439999999999,0.455301,0.00012087299999999999,10.0309465371892,5213.671602008809,-0.9321276000000001,0.5735064701855198
204752,0.446,0.0714,-14.648,0.064,0.972,0.0228,0.0942,0.504,202.618,1,-1.0458672,0.0359856,-7.382592,0.0318444,0.062208,0.356194344633651,1010.5321343612118,-0.937472,0.1600860967242887
251512,0.311,0.959,-5.104,0.107,0.000505,0.00012,0.328,0.336,149.406,3,-4.894736,0.322224,-1.7149440000000002,0.298249,5.4035e-05,0.00112139052425007,1683.4129820756864,-0.546128,3.083502138194913
150744,0.38,0.958,-4.08,0.0582,0.000265,0.0117,0.0571,0.694,78.833,2,-3.90864,0.6648519999999999,-2.83152,0.36404,1.5423e-05,0.2009963923724446,1912.1941318990778,-0.237456,2.520986289834478
259226,0.509,0.666,-4.606,0.0411,0.625,0.0,0.117,0.125,138.003,3,-3.067596,0.08325,-0.57575,0.338994,0.0256875,0.0,1878.4084403962236,-0.1893066,1.3084222313903462
233704,0.36,0.969,-5.401,0.115,4.84e-06,0.668,0.0655,0.247,199.996,1,-5.233568999999999,0.239343,-1.334047,0.34884,5.566000000000001e-07,5.808190592122425,1168.5433708674173,-0.621115,2.6915919002249935
178333,0.674,0.175,-16.325,0.238,0.99,0.00354,0.162,0.78,93.964,2,-2.8568749999999996,0.13649999999999998,-12.7335,0.11795,0.23562,0.01487332465022478,1897.8864245881402,-3.88535,0.25964006468746753
263080,0.56,0.815,-5.992,0.204,0.305,0.0155,0.237,0.921,154.607,2,-4.88348,0.750615,-5.518632,0.45640000000000003,0.06222,0.07597666781040145,1701.6047138874694,-1.222368,1.455331154800807
185440,0.699,0.516,-9.693,0.043,0.766,0.878,0.105,0.812,101.722,2,-5.001588,0.41899200000000003,-7.870716,0.360684,0.032937999999999995,20.413857242501745,1823.0078055877786,-0.416799,0.7381868642794811
186661,0.847,0.69,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,1,-5.435129999999999,0.4774799999999999,-5.450883999999999,0.5844299999999999,0.0006261099999999999,0.0012167917258162646,1493.240216313078,-0.38833609999999996,0.8146302877179726
155880,0.94,0.659,-6.814,0.0581,0.00203,1.14e-06,0.0842,0.54,138.019,3,-4.490426,0.35586000000000007,-3.6795600000000004,0.61946,0.000117943,1.961796592669076e-05,1129.4097189517386,-0.3958934,0.7010563717407262
129340,0.446,0.558,-5.51,0.0479,0.457,0.0,0.116,0.431,180.329,3,-3.07458,0.24049800000000002,-2.37481,0.24886800000000003,0.0218903,0.0,717.2445918293785,-0.26392899999999997,1.2510930248200713
190493,0.753,0.245,-9.439,0.0322,0.757,0.0,0.105,0.407,97.906,3,-2.312555,0.099715,-3.8416729999999997,0.184485,0.0243754,0.0,1945.6723796294405,-0.3039358,0.32536088498160715
238960,0.581,0.674,-7.734,0.0498,0.353,0.000126,0.303,0.214,139.944,3,-5.212716,0.144236,-1.655076,0.391594,0.0175794,0.0025296125276048987,1707.5401589207113,-0.3851532,1.160048880397928
220566,0.576,0.853,-4.32,0.0373,0.0219,1.76e-05,0.112,0.188,149.981,3,-3.6849600000000002,0.160364,-0.8121600000000001,0.49132799999999993,0.0008168699999999999,0.00047172339855266684,1470.626279328715,-0.161136,1.4808770681064567
280923,0.795,0.774,-4.705,0.0823,0.0465,1.8e-05,0.0486,0.628,128.024,2,-3.64167,0.486072,-2.95474,0.61533,0.00382695,0.0002186854574170818,2194.2995063425606,-0.3872215,0.973572659463403
462608,0.656,0.981,-6.26,0.0512,0.000604,0.643,0.354,0.156,138.042,3,-6.1410599999999995,0.153036,-0.97656,0.643536,3.0924800000000006e-05,12.556141378636983,3351.211949986236,-0.320512,1.4954040334750995
188406,0.23,0.989,-4.102,0.245,0.00239,0.000426,0.607,0.48,163.419,3,-4.056878,0.47472,-1.96896,0.22747,0.00058555,0.0017387045426717276,1152.9014374093588,-1.00499,4.299813051606452
340869,0.589,0.899,-7.29,0.0458,0.000553,0.845,0.122,0.28,138.027,2,-6.553710000000001,0.25172000000000005,-2.0412000000000003,0.529511,2.53274e-05,18.44575420213927,2469.582038296855,-0.333882,1.5262898762330013
151510,0.889,0.514,-6.38,0.17,0.134,0.0,0.0859,0.586,104.976,1,-3.2793200000000002,0.30120399999999997,-3.7386799999999996,0.456946,0.02278,0.0,1443.2822740435909,-1.0846,0.5781712241707068
79830,0.542,0.575,-11.764,0.0808,0.129,0.687,0.272,0.0747,170.135,2,-6.7642999999999995,0.0429525,-0.8787708,0.31165,0.0104232,8.501423091201586,469.21562288770684,-0.9505311999999999,1.0608660356819983
132186,0.682,0.787,-5.989,0.0759,0.062,0.0052,0.193,0.501,123.054,2,-4.713343,0.394287,-3.000489,0.536734,0.0047058,0.06850217362666315,1074.2113218586962,-0.45456509999999994,1.153942024310494
238997,0.486,0.221,-14.122,0.0293,0.969,0.872,0.352,0.0783,147.957,2,-3.120962,0.017304299999999998,-1.1057526,0.107406,0.0283917,29.75093824633231,1615.3139087707916,-0.4137746,0.4547231538445711
107050,0.675,0.914,-6.091,0.2,0.141,0.000146,0.689,0.623,127.049,3,-5.5671740000000005,0.569422,-3.794693,0.6169500000000001,0.0282,0.0007299635018249087,842.5882927059638,-1.2182000000000002,1.3540540140146073
406636,0.807,0.698,-12.233,0.0578,0.00181,0.442,0.0819,0.421,126.002,1,-8.538634,0.29385799999999995,-5.150093,0.563286,0.000104618,7.645736031828403,3227.2186155775307,-0.7070674,0.86492112861055
133800,0.386,0.926,-5.669,0.0846,0.00141,2.84e-05,0.368,0.71,146.954,2,-5.249493999999999,0.65746,-4.02499,0.35743600000000003,0.000119286,0.0003356577236733247,910.4889965567456,-0.47959739999999995,2.3989015828605478
186107,0.701,0.868,-7.27,0.0326,0.00092,0.00207,0.169,0.397,111.979,2,-6.310359999999999,0.344596,-2.88619,0.608468,2.9991999999999997e-05,0.06347746090156393,1661.9812643442074,-0.23700199999999996,1.2382134349010714
295040,0.472,0.992,-2.863,0.0655,4.67e-05,0.331,0.563,0.616,85.027,1,-2.840096,0.611072,-1.763608,0.468224,3.05885e-06,5.0526637154632885,3469.956602020535,-0.1875265,2.10165038876295
256773,0.184,0.667,-5.998,0.0355,0.000817,0.259,0.0813,0.116,69.98,2,-4.000666000000001,0.07737200000000001,-0.695768,0.122728,2.9003499999999998e-05,7.293720078851028,3669.23406687625,-0.21292899999999998,3.6248029998369655
242946,0.72,0.64,-7.577,0.0461,0.42,0.0,0.117,0.581,94.985,3,-4.84928,0.37184,-4.4022369999999995,0.4608,0.019362,0.0,2557.7301679212505,-0.3492997,0.888876543381342
115506,0.369,0.499,-9.301,0.0448,0.829,1.75e-06,0.154,0.69,192.76,1,-4.641199,0.34430999999999995,-6.4176899999999995,0.184131,0.0371392,3.905378263780406e-05,599.2218302552398,-0.4166848,1.3522668762364163
230626,0.575,0.628,-7.157,0.0345,0.603,0.0,0.18,0.701,83.042,2,-4.4945960000000005,0.44022799999999995,-5.017056999999999,0.3611,0.020803500000000003,0.0,2777.2211651935163,-0.2469165,1.0921549190448863
215906,0.62,0.87,-5.127,0.0721,0.12,0.0,0.165,0.838,178.037,2,-4.46049,0.7290599999999999,-4.296425999999999,0.5394,0.008652,0.0,1212.7029774709752,-0.36965669999999995,1.4032031741423527
428567,0.402,0.411,-8.46,0.0303,0.049,0.0,0.106,0.11,140.132,3,-3.4770600000000003,0.04521,-0.9306000000000001,0.165222,0.0014847,0.0,3058.309308366397,-0.256338,1.0223626277953284
209880,0.528,0.511,-8.144,0.0324,0.126,0.0,0.101,0.351,100.1,4,-4.161584,0.179361,-2.8585439999999998,0.269808,0.0040824,0.0,2096.703296703297,-0.2638656,0.9677847010473287
225852,0.458,0.732,-6.356,0.0446,0.735,0.0,0.164,0.95,135.865,3,-4.652591999999999,0.6953999999999999,-6.0382,0.335256,0.032781,0.0,1662.3265741728922,-0.2834776,1.5982183795113643
153782,0.874,0.499,-8.828,0.124,0.404,0.0,0.104,0.599,149.941,4,-4.405171999999999,0.298901,-5.287971999999999,0.436126,0.050096,0.0,1025.616742585417,-1.0946719999999999,0.5709316827038593
161217,0.669,0.62,-7.489,0.101,0.0595,0.0,0.109,0.382,115.029,3,-4.64318,0.23684,-2.860798,0.41478000000000004,0.0060095,0.0,1401.5335263281434,-0.7563890000000001,0.9267425001121059
210133,0.206,0.754,-4.594,0.0638,0.962,5.63e-06,0.267,0.627,77.877,1,-3.4638760000000004,0.472758,-2.8804380000000003,0.155324,0.061375599999999995,8.82306848456355e-05,2698.2677812447837,-0.2930972,3.6600165040532016
270733,0.566,0.585,-8.005,0.0312,0.385,3.64e-05,0.121,0.52,122.85,2,-4.682925,0.30419999999999997,-4.1626,0.33110999999999996,0.012012,0.0011662928548542134,2203.768823768824,-0.249756,1.0335506439815552
227933,0.61,0.945,-2.904,0.0596,0.084,3.48e-05,0.0713,0.729,140.015,3,-2.74428,0.688905,-2.117016,0.5764499999999999,0.0050064,0.0005837946653246099,1627.9184373102883,-0.1730784,1.5491549318863627
170133,0.686,0.775,-4.344,0.0344,0.0389,0.0,0.123,0.577,125.975,1,-3.3666000000000005,0.447175,-2.506488,0.5316500000000001,0.00133816,0.0,1350.5298670371105,-0.1494336,1.1297211410912378
306442,0.521,0.977,-3.664,0.052,0.000793,0.306,0.207,0.333,177.69,1,-3.5797280000000002,0.325341,-1.220112,0.509017,4.1235999999999996e-05,5.883483945395116,1724.587765209072,-0.190528,1.8752039308266637
259946,0.533,0.376,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,4,-4.479288,0.070312,-2.227731,0.200408,0.00118686,6.308827270414652,1575.3634694285697,-0.4681809,0.7054276655222229
204393,0.602,0.967,-4.328,0.062,0.000167,6.23e-06,0.0784,0.49,151.01,3,-4.185176,0.47383,-2.12072,0.5821339999999999,1.0354e-05,0.00010046766650540234,1353.5063903052778,-0.268336,1.6062856098735903
171441,0.589,0.0418,-24.051,0.107,0.969,0.0226,0.11,0.687,129.389,1,-1.0053317999999998,0.028716600000000002,-16.523037,0.0246202,0.103683,0.21119521540042988,1325.0044439635517,-2.573457,0.07096653707067792
360280,0.538,0.688,-6.049,0.0711,0.778,0.0,0.318,0.893,177.68,2,-4.161712,0.6143839999999999,-5.401757000000001,0.370144,0.0553158,0.0,2027.6902296262945,-0.4300839,1.278786639653538
208560,0.655,0.83,-4.317,0.0402,0.169,0.0,0.224,0.754,128.006,2,-3.58311,0.6258199999999999,-3.255018,0.54365,0.0067938,0.0,1629.298626626877,-0.17354340000000001,1.2671562266224943
279000,0.197,0.268,-10.932,0.0301,0.882,8.58e-06,0.104,0.125,62.989,3,-2.9297760000000004,0.0335,-1.3665,0.052796,0.026548199999999997,0.00028495516439721024,4429.344806236009,-0.3290532,1.3603370387289986
216813,0.507,0.772,-10.235,0.108,0.223,0.0,0.241,0.84,171.137,3,-7.90142,0.64848,-8.597399999999999,0.39140400000000003,0.024084,0.0,1266.8972811256479,-1.10538,1.5226524131673933
151761,0.287,0.0245,-27.876,0.0364,0.994,0.908,0.105,0.432,154.272,4,-0.6829620000000001,0.010584,-12.042432,0.0070314999999999996,0.0361816,24.938203790167535,983.7235532047293,-1.0146864,0.0853628793421832
1203490,0.509,0.0715,-22.005,0.0362,0.978,0.734,0.106,0.0386,119.85,3,-1.5733574999999997,0.0027599,-0.8493930000000001,0.036393499999999995,0.0354036,20.270643468655063,10041.635377555278,-0.796581,0.1404687530696843
77613,0.262,0.136,-20.967,0.0347,0.98,0.898,0.163,0.188,151.539,1,-2.851512,0.025568,-3.9417959999999996,0.035632000000000004,0.034006,25.87150677038317,512.1651851998496,-0.7275549,0.5190641578565703
318373,0.515,0.854,-6.375,0.0394,0.0256,0.00023,0.1,0.288,103.448,3,-5.44425,0.24595199999999998,-1.8359999999999999,0.43981,0.0010086399999999999,0.005836082212636387,3077.6138736369967,-0.251175,1.6582202287334227
303106,0.602,0.476,-7.278,0.028,0.854,0.372,0.103,0.301,118.417,3,-3.4643279999999996,0.143276,-2.1906779999999997,0.286552,0.023912,13.280971081756515,2559.6493746674887,-0.203784,0.7906845401239183
174160,0.358,0.875,-4.715,0.164,0.000771,0.0,0.161,0.35,131.77,2,-4.125624999999999,0.30624999999999997,-1.6502499999999998,0.31325,0.000126444,0.0,1321.6968961068528,-0.7732600000000001,2.4440658082176476
175866,0.531,0.51,-13.928,0.0481,0.178,8.7e-05,0.282,0.8,128.427,4,-7.103280000000001,0.40800000000000003,-11.142400000000002,0.27081,0.0085618,0.001808355851174392,1369.3849424186503,-0.6699368,0.9604338901338958
208213,0.627,0.956,-2.424,0.0482,0.0258,6.77e-06,0.1,0.791,135.074,1,-2.317344,0.756196,-1.917384,0.599412,0.0012435599999999999,0.00014042729724123625,1541.473562639738,-0.11683679999999999,1.524696575812188
200482,0.252,0.37,-12.03,0.0529,0.96,1.32e-05,0.127,0.199,93.309,1,-4.451099999999999,0.07363,-2.39397,0.09324,0.050784,0.00024948024948024945,2148.581594487134,-0.636387,1.4681957065195825
269840,0.631,0.898,-11.435,0.104,0.0453,0.00124,0.182,0.854,165.806,1,-10.26863,0.766892,-9.76549,0.566638,0.0047112,0.011921930583597732,1627.4441214431322,-1.18924,1.4231153230535174
251714,0.317,0.38,-10.414,0.0319,0.467,2.7e-05,0.091,0.191,135.563,4,-3.9573199999999997,0.07258,-1.989074,0.12046,0.0148973,0.0008461297398934503,1856.8045853219537,-0.33220659999999996,1.1987003564556322
229533,0.584,0.883,-6.451,0.0386,0.000378,0.000876,0.233,0.419,120.216,1,-5.696232999999999,0.369977,-2.702969,0.515672,1.4590800000000003e-05,0.022688422688422687,1909.3381912557397,-0.2490086,1.5119604116367873
136058,0.803,0.75,-4.67,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,1,-3.5025,0.471,-2.93276,0.6022500000000001,0.0012838300000000001,0.0007022318998366902,1283.566037735849,-0.257317,0.9339858781335226
228226,0.519,0.617,-9.221,0.036,0.505,0.00226,0.0657,0.538,112.465,2,-5.689357,0.331946,-4.960898,0.320223,0.018179999999999998,0.06276034434879199,2029.3068954785933,-0.331956,1.1888017571915763
189358,0.607,0.782,-4.179,0.0856,0.305,0.0,0.062,0.747,64.935,4,-3.2679780000000003,0.5841540000000001,-3.121713,0.474674,0.026108,0.0,2916.116116116116,-0.3577224,1.2882819063936346
603533,0.297,0.158,-30.936,0.483,0.872,0.0752,0.972,0.112,139.196,2,-4.887888,0.017696,-3.464832,0.046925999999999995,0.421176,0.15569035837767334,4335.850168108279,-14.942088,0.5319686205851655
334310,0.213,0.611,-7.892,0.0416,0.233,0.0,0.103,0.169,144.086,3,-4.822012,0.103259,-1.3337480000000002,0.13014299999999998,0.0096928,0.0,2320.2115403300804,-0.3283072,2.8684099338059244
232586,0.383,0.465,-8.705,0.029,0.00171,0.0,0.278,0.553,103.813,3,-4.0478250000000005,0.257145,-4.813865000000001,0.178095,4.959e-05,0.0,2240.4323157985996,-0.25244500000000003,1.214067517819378
191973,0.574,0.734,-6.64,0.0288,0.000838,3.33e-05,0.183,0.881,149.996,4,-4.87376,0.646654,-5.8498399999999995,0.42131599999999997,2.41344e-05,0.001155848663658452,1279.8541294434517,-0.19123199999999999,1.278723367188725
347960,0.232,0.802,-4.552,0.0372,0.000648,2.53e-06,0.389,0.197,148.266,2,-3.6507039999999997,0.15799400000000002,-0.896744,0.186064,2.41056e-05,6.79924751410911e-05,2346.863070427475,-0.16933439999999997,3.456747553984742
286955,0.741,0.732,-6.514,0.0461,0.47,0.0,0.158,0.849,104.035,3,-4.768248,0.621468,-5.530386,0.542412,0.021667,0.0,2758.2544336040755,-0.30029540000000005,0.9878409198256435
264226,0.664,0.499,-12.929,0.0298,0.0589,0.000826,0.103,0.194,110.153,3,-6.451571,0.096806,-2.508226,0.331336,0.00175522,0.027708822542770885,2398.7181465779413,-0.3852842,0.751494706405024
267773,0.423,0.46,-6.662,0.0313,0.32,0.0,0.0993,0.205,142.108,4,-3.06452,0.0943,-1.36571,0.19458,0.010016,0.0,1884.2922284459705,-0.2085206,1.087444741259072
156642,0.673,0.18,-12.841,0.0581,0.352,0.898,0.107,0.186,69.979,2,-2.3113799999999998,0.033479999999999996,-2.388426,0.12114,0.0204512,15.453450352779212,2238.4143814572944,-0.7460621,0.26745516411346043
255560,0.584,0.66,-5.078,0.0375,0.18,0.0,0.0979,0.868,151.958,1,-3.3514800000000005,0.5728800000000001,-4.407704,0.38544,0.00675,0.0,1681.7804919780465,-0.190425,1.1301176349720041
137670,0.163,0.998,-18.829,0.0694,0.417,0.986,0.829,1e-05,112.689,3,-18.791342,9.980000000000001e-06,-0.00018829000000000003,0.162674,0.0289398,14.205445901166978,1221.680909405532,-1.3067326000000001,6.1223237838169435
213307,0.801,0.759,-4.694,0.0494,0.00531,0.0,0.091,0.293,104.002,4,-3.562746,0.222387,-1.3753419999999998,0.607959,0.000262314,0.0,2050.989404049922,-0.2318836,0.9475537134367861
191880,0.59,0.756,-7.578,0.252,0.616,0.0,0.713,0.87,101.589,3,-5.728968,0.65772,-6.59286,0.44604,0.155232,0.0,1888.7871718394708,-1.909656,1.2813342146743276
215546,0.456,0.702,-8.934,0.0351,0.0183,0.0065,0.137,0.183,173.963,3,-6.271667999999999,0.128466,-1.6349219999999998,0.320112,0.00064233,0.18513244090002845,1239.0335876019615,-0.31358339999999996,1.5394399245630577
309666,0.639,0.476,-7.675,0.043,0.138,0.0523,0.0865,0.353,160.093,3,-3.6532999999999998,0.16802799999999998,-2.709275,0.304164,0.005934,1.215996279934899,1934.2881949866642,-0.33002499999999996,0.744902270699989
365760,0.0762,0.989,-19.168,0.0625,0.00517,0.985,0.769,0.00392,82.249,2,-18.957152,0.0038768799999999996,-0.07513856,0.0753618,0.000323125,15.757478803391459,4446.984157862102,-1.198,12.977299566985959
161463,0.938,0.438,-11.077,0.063,0.673,0.0,0.0655,0.671,112.066,3,-4.851726,0.293898,-7.432667,0.410844,0.042399000000000006,0.0,1440.7848946156728,-0.697851,0.466945981386126
154573,0.753,0.181,-14.772,0.0496,0.939,0.0,0.217,0.868,137.373,1,-2.6737319999999998,0.157108,-12.822096,0.136293,0.046574399999999995,0.0,1125.2065544175348,-0.7326912,0.24036865380273834
238626,0.328,0.116,-14.55,0.0371,0.957,7.08e-05,0.388,0.259,181.687,1,-1.6878000000000002,0.030044,-3.7684500000000005,0.038048000000000005,0.0355047,0.0019078415521422796,1313.3906113260716,-0.5398050000000001,0.3536477546416268
187749,0.558,0.907,-5.871,0.0626,0.896,8.43e-06,0.461,0.84,118.743,3,-5.324997000000001,0.76188,-4.93164,0.5061060000000001,0.0560896,0.00013464302827024437,1581.1374144160077,-0.36752460000000003,1.62541889930288
213720,0.264,0.167,-20.194,0.0354,0.943,0.517,0.29,0.108,109.73,1,-3.372398,0.018036,-2.180952,0.044088,0.0333822,14.60039536853996,1947.6897840153101,-0.7148675999999999,0.632551797280406
237045,0.569,0.752,-5.238,0.0307,0.0186,0.000168,0.143,0.189,114.967,4,-3.9389760000000003,0.142128,-0.9899820000000001,0.427888,0.00057102,0.005470530771735591,2061.8525315960233,-0.16080660000000002,1.3215936451028982
202677,0.54,0.916,-6.275,0.0382,0.00237,0.00015,0.0622,0.262,126.999,1,-5.7479000000000005,0.239992,-1.6440500000000002,0.4946400000000001,9.0534e-05,0.003925673907354096,1595.8944558618573,-0.239705,1.69626488398363
113859,0.881,0.698,-6.102,0.0539,0.172,0.0,0.104,0.311,126.996,1,-4.259196,0.217078,-1.8977220000000001,0.614938,0.0092708,0.0,896.5557970329775,-0.3288978,0.7922725054199158
185500,0.626,0.913,-6.633,0.042,0.538,5.85e-06,0.0868,0.896,139.968,2,-6.055929,0.818048,-5.943168,0.571538,0.022596,0.00013925255891454412,1325.3029263831734,-0.278586,1.4584431558601303
220400,0.602,0.89,-4.764,0.0459,0.0169,0.0,0.0883,0.706,124.05,2,-4.23996,0.62834,-3.363384,0.53578,0.00077571,0.0,1776.7029423619508,-0.21866760000000002,1.4783807577947212
337872,0.804,0.824,-3.613,0.108,0.102,0.0,0.11,0.815,98.0,3,-2.977112,0.6715599999999999,-2.9445949999999996,0.662496,0.011016,0.0,3447.673469387755,-0.390204,1.0248628748398652
144888,0.69,0.708,-7.626,0.0485,0.518,0.0,0.109,0.211,95.148,3,-5.399208,0.149388,-1.609086,0.48851999999999995,0.025123000000000003,0.0,1522.7645352503469,-0.36986100000000005,1.0260720859117984
233196,0.808,0.266,-9.56,0.0326,0.818,1.1e-05,0.0907,0.666,100.034,4,-2.5429600000000003,0.177156,-6.366960000000001,0.21492800000000004,0.026666799999999997,0.0003373198405397117,2331.1674030829518,-0.311656,0.3292038464870484
